,datahora,nome_drs,pacientes_uti_mm7d,total_covid_uti_mm7d,ocupacao_leitos,pop,leitos_pc,internacoes_7d,internacoes_7d_l,internacoes_7v7
881,25/11/2020,Estado de São Paulo,3714.14,7422.86,50.04,44639899.0,16.63,8442.0,7546.0,11.87
882,26/11/2020,DRS 01 Grande São Paulo,2401.86,4172.14,57.57,21138247.0,19.74,4879.0,4743.0,2.87
883,26/11/2020,DRS 02 Araçatuba,38.29,114.0,33.59,764041.0,14.92,86.0,95.0,-9.47
884,26/11/2020,DRS 03 Araraquara,39.14,121.43,32.23,991435.0,12.25,161.0,148.0,8.78
885,26/11/2020,DRS 04 Baixada Santista,218.57,395.43,55.27,1831884.0,21.59,418.0,339.0,23.3
886,26/11/2020,DRS 05 Barretos,19.0,90.0,21.11,425090.0,21.17,38.0,29.0,31.03
887,26/11/2020,DRS 06 Bauru,108.29,209.14,51.78,1741281.0,12.01,285.0,248.0,14.92
888,26/11/2020,DRS 07 Campinas,223.14,537.29,41.53,4562125.0,11.78,624.0,484.0,28.93
889,26/11/2020,DRS 08 Franca,31.43,97.14,32.36,696336.0,13.95,55.0,59.0,-6.78
890,26/11/2020,DRS 09 Marília,64.57,154.57,41.77,1109670.0,13.93,183.0,164.0,11.59
891,26/11/2020,DRS 10 Piracicaba,56.29,172.86,32.56,1539600.0,11.23,130.0,121.0,7.44
892,26/11/2020,DRS 11 Presidente Prudente,28.57,66.0,43.29,752260.0,8.77,118.0,87.0,35.63
893,26/11/2020,DRS 12 Registro,18.86,39.0,48.36,278754.0,13.99,53.0,38.0,39.47
894,26/11/2020,DRS 13 Ribeirão Preto,71.57,193.57,36.97,1477530.0,13.1,181.0,181.0,0.0
895,26/11/2020,DRS 14 São João da Boa Vista,28.29,113.71,24.88,809836.0,14.04,79.0,84.0,-5.95
896,26/11/2020,DRS 15 São José do Rio Preto,137.0,365.29,37.5,1570421.0,23.26,362.0,296.0,22.3
897,26/11/2020,DRS 16 Sorocaba,132.43,225.43,58.75,2461760.0,9.16,380.0,320.0,18.75
898,26/11/2020,DRS 17 Taubaté,154.14,393.29,39.19,2489629.0,15.8,379.0,324.0,16.98
899,26/11/2020,Estado de São Paulo,3771.43,7460.29,50.55,44639899.0,16.71,8411.0,7760.0,8.39
900,27/11/2020,DRS 01 Grande São Paulo,2434.57,4199.43,57.97,21138247.0,19.87,4978.0,4863.0,2.36
901,27/11/2020,DRS 02 Araçatuba,37.86,114.0,33.21,764041.0,14.92,96.0,89.0,7.87
902,27/11/2020,DRS 03 Araraquara,38.57,121.29,31.8,991435.0,12.23,167.0,147.0,13.61
903,27/11/2020,DRS 04 Baixada Santista,220.86,396.0,55.77,1831884.0,21.62,389.0,365.0,6.58
904,27/11/2020,DRS 05 Barretos,20.71,90.0,23.01,425090.0,21.17,44.0,30.0,46.67
905,27/11/2020,DRS 06 Bauru,108.71,208.71,52.09,1741281.0,11.99,297.0,254.0,16.93
906,27/11/2020,DRS 07 Campinas,230.43,539.43,42.72,4562125.0,11.82,623.0,510.0,22.16
907,27/11/2020,DRS 08 Franca,30.86,96.71,31.91,696336.0,13.89,69.0,57.0,21.05
908,27/11/2020,DRS 09 Marília,65.71,154.57,42.51,1109670.0,13.93,179.0,169.0,5.92
909,27/11/2020,DRS 10 Piracicaba,58.14,174.43,33.33,1539600.0,11.33,127.0,128.0,-0.78
910,27/11/2020,DRS 11 Presidente Prudente,29.86,65.86,45.34,752260.0,8.75,130.0,85.0,52.94
911,27/11/2020,DRS 12 Registro,19.86,39.0,50.92,278754.0,13.99,53.0,41.0,29.27
912,27/11/2020,DRS 13 Ribeirão Preto,71.0,192.71,36.84,1477530.0,13.04,162.0,186.0,-12.9
913,27/11/2020,DRS 14 São João da Boa Vista,28.14,114.57,24.56,809836.0,14.15,82.0,78.0,5.13
914,27/11/2020,DRS 15 São José do Rio Preto,141.43,365.0,38.75,1570421.0,23.24,367.0,308.0,19.16
915,27/11/2020,DRS 16 Sorocaba,138.14,227.0,60.85,2461760.0,9.22,396.0,336.0,17.86
916,27/11/2020,DRS 17 Taubaté,154.43,391.86,39.41,2489629.0,15.74,386.0,324.0,19.14
917,27/11/2020,Estado de São Paulo,3829.29,7490.57,51.12,44639899.0,16.78,8545.0,7970.0,7.21
918,28/11/2020,DRS 01 Grande São Paulo,2463.57,4210.14,58.52,21138247.0,19.92,5085.0,4888.0,4.03
919,28/11/2020,DRS 02 Araçatuba,37.86,114.14,33.17,764041.0,14.94,94.0,97.0,-3.09
920,28/11/2020,DRS 03 Araraquara,37.86,120.86,31.33,991435.0,12.19,163.0,156.0,4.49
921,28/11/2020,DRS 04 Baixada Santista,220.86,396.14,55.75,1831884.0,21.62,400.0,380.0,5.26
922,28/11/2020,DRS 05 Barretos,22.0,90.0,24.44,425090.0,21.17,46.0,32.0,43.75
923,28/11/2020,DRS 06 Bauru,109.14,208.29,52.4,1741281.0,11.96,304.0,245.0,24.08
924,28/11/2020,DRS 07 Campinas,237.0,541.43,43.77,4562125.0,11.87,611.0,547.0,11.7
925,28/11/2020,DRS 08 Franca,32.0,96.86,33.04,696336.0,13.91,67.0,62.0,8.06
926,28/11/2020,DRS 09 Marília,67.57,154.86,43.63,1109670.0,13.96,188.0,167.0,12.57
927,28/11/2020,DRS 10 Piracicaba,59.57,174.57,34.12,1539600.0,11.34,143.0,124.0,15.32
928,28/11/2020,DRS 11 Presidente Prudente,30.71,65.86,46.63,752260.0,8.75,139.0,94.0,47.87
929,28/11/2020,DRS 12 Registro,20.71,39.0,53.1,278754.0,13.99,51.0,39.0,30.77
930,28/11/2020,DRS 13 Ribeirão Preto,70.29,190.86,36.83,1477530.0,12.92,155.0,179.0,-13.41
931,28/11/2020,DRS 14 São João da Boa Vista,29.0,114.43,25.34,809836.0,14.13,90.0,72.0,25.0
932,28/11/2020,DRS 15 São José do Rio Preto,147.14,364.0,40.42,1570421.0,23.18,362.0,331.0,9.37
933,28/11/2020,DRS 16 Sorocaba,143.29,228.57,62.69,2461760.0,9.28,393.0,359.0,9.47
934,28/11/2020,DRS 17 Taubaté,155.29,392.14,39.6,2489629.0,15.75,393.0,322.0,22.05
935,28/11/2020,Estado de São Paulo,3883.86,7502.14,51.77,44639899.0,16.81,8684.0,8094.0,7.29
936,29/11/2020,DRS 01 Grande São Paulo,2483.0,4220.29,58.83,21138247.0,19.97,5152.0,4964.0,3.79
937,29/11/2020,DRS 02 Araçatuba,37.71,114.57,32.91,764041.0,15.0,104.0,89.0,16.85
938,29/11/2020,DRS 03 Araraquara,38.0,120.86,31.44,991435.0,12.19,168.0,154.0,9.09
939,29/11/2020,DRS 04 Baixada Santista,219.0,397.57,55.08,1831884.0,21.7,405.0,399.0,1.5
940,29/11/2020,DRS 05 Barretos,22.43,90.0,24.92,425090.0,21.17,50.0,30.0,66.67
941,29/11/2020,DRS 06 Bauru,108.86,208.71,52.16,1741281.0,11.99,314.0,249.0,26.1
942,29/11/2020,DRS 07 Campinas,241.71,543.14,44.5,4562125.0,11.91,628.0,550.0,14.18
943,29/11/2020,DRS 08 Franca,31.86,96.86,32.89,696336.0,13.91,65.0,62.0,4.84
944,29/11/2020,DRS 09 Marília,68.29,154.86,44.1,1109670.0,13.96,177.0,174.0,1.72
945,29/11/2020,DRS 10 Piracicaba,61.71,175.71,35.12,1539600.0,11.41,145.0,122.0,18.85
946,29/11/2020,DRS 11 Presidente Prudente,32.86,66.29,49.57,752260.0,8.81,143.0,97.0,47.42
947,29/11/2020,DRS 12 Registro,20.43,39.0,52.38,278754.0,13.99,45.0,44.0,2.27
948,29/11/2020,DRS 13 Ribeirão Preto,69.71,189.14,36.86,1477530.0,12.8,163.0,184.0,-11.41
949,29/11/2020,DRS 14 São João da Boa Vista,29.29,113.43,25.82,809836.0,14.01,79.0,80.0,-1.25
950,29/11/2020,DRS 15 São José do Rio Preto,149.14,364.71,40.89,1570421.0,23.22,352.0,342.0,2.92
951,29/11/2020,DRS 16 Sorocaba,145.14,230.86,62.87,2461760.0,9.38,402.0,367.0,9.54
952,29/11/2020,DRS 17 Taubaté,155.43,392.0,39.65,2489629.0,15.75,398.0,327.0,21.71
953,29/11/2020,Estado de São Paulo,3914.57,7518.0,52.07,44639899.0,16.84,8790.0,8234.0,6.75
954,30/11/2020,DRS 01 Grande São Paulo,2524.29,4235.14,59.6,21138247.0,20.04,5311.0,4949.0,7.31
955,30/11/2020,DRS 02 Araçatuba,37.71,115.57,32.63,764041.0,15.13,106.0,87.0,21.84
956,30/11/2020,DRS 03 Araraquara,37.86,120.29,31.47,991435.0,12.13,177.0,149.0,18.79
957,30/11/2020,DRS 04 Baixada Santista,215.57,399.43,53.97,1831884.0,21.8,410.0,409.0,0.24
958,30/11/2020,DRS 05 Barretos,21.57,89.57,24.08,425090.0,21.07,51.0,30.0,70.0
959,30/11/2020,DRS 06 Bauru,107.71,209.71,51.36,1741281.0,12.04,308.0,253.0,21.74
960,30/11/2020,DRS 07 Campinas,246.14,540.57,45.53,4562125.0,11.85,651.0,565.0,15.22
961,30/11/2020,DRS 08 Franca,31.71,96.71,32.79,696336.0,13.89,60.0,65.0,-7.69
962,30/11/2020,DRS 09 Marília,69.57,154.43,45.05,1109670.0,13.92,185.0,176.0,5.11
963,30/11/2020,DRS 10 Piracicaba,63.86,176.0,36.28,1539600.0,11.43,142.0,127.0,11.81
964,30/11/2020,DRS 11 Presidente Prudente,34.43,66.57,51.72,752260.0,8.85,154.0,99.0,55.56
965,30/11/2020,DRS 12 Registro,20.43,39.0,52.38,278754.0,13.99,46.0,43.0,6.98
966,30/11/2020,DRS 13 Ribeirão Preto,70.29,188.29,37.33,1477530.0,12.74,176.0,185.0,-4.86
967,30/11/2020,DRS 14 São João da Boa Vista,30.43,113.71,26.76,809836.0,14.04,74.0,80.0,-7.5
968,30/11/2020,DRS 15 São José do Rio Preto,152.0,364.71,41.68,1570421.0,23.22,378.0,339.0,11.5
969,30/11/2020,DRS 16 Sorocaba,145.71,230.86,63.12,2461760.0,9.38,393.0,372.0,5.65
970,30/11/2020,DRS 17 Taubaté,154.57,391.14,39.52,2489629.0,15.71,412.0,338.0,21.89
971,30/11/2020,Estado de São Paulo,3963.86,7531.71,52.63,44639899.0,16.87,9034.0,8266.0,9.29
972,01/12/2020,DRS 01 Grande São Paulo,2553.29,4249.71,60.08,21138247.0,20.1,5376.0,4928.0,9.09
973,01/12/2020,DRS 02 Araçatuba,37.71,115.71,32.59,764041.0,15.14,104.0,96.0,8.33
974,01/12/2020,DRS 03 Araraquara,38.0,120.14,31.63,991435.0,12.12,174.0,152.0,14.47
975,01/12/2020,DRS 04 Baixada Santista,213.71,399.14,53.54,1831884.0,21.79,409.0,415.0,-1.45
976,01/12/2020,DRS 05 Barretos,20.86,89.57,23.29,425090.0,21.07,46.0,30.0,53.33
977,01/12/2020,DRS 06 Bauru,106.57,211.0,50.51,1741281.0,12.12,309.0,261.0,18.39
978,01/12/2020,DRS 07 Campinas,253.71,540.0,46.98,4562125.0,11.84,663.0,570.0,16.32
979,01/12/2020,DRS 08 Franca,31.43,96.57,32.55,696336.0,13.87,54.0,63.0,-14.29
980,01/12/2020,DRS 09 Marília,69.57,154.86,44.92,1109670.0,13.96,180.0,193.0,-6.74
981,01/12/2020,DRS 10 Piracicaba,65.86,174.43,37.76,1539600.0,11.33,148.0,127.0,16.54
982,01/12/2020,DRS 11 Presidente Prudente,36.14,67.0,53.94,752260.0,8.91,165.0,95.0,73.68
983,01/12/2020,DRS 12 Registro,20.71,39.0,53.1,278754.0,13.99,45.0,52.0,-13.46
984,01/12/2020,DRS 13 Ribeirão Preto,69.0,187.29,36.84,1477530.0,12.68,173.0,188.0,-7.98
985,01/12/2020,DRS 14 São João da Boa Vista,31.14,113.71,27.39,809836.0,14.04,79.0,80.0,-1.25
986,01/12/2020,DRS 15 São José do Rio Preto,157.29,365.29,43.06,1570421.0,23.26,384.0,358.0,7.26
987,01/12/2020,DRS 16 Sorocaba,146.43,232.43,63.0,2461760.0,9.44,389.0,371.0,4.85
988,01/12/2020,DRS 17 Taubaté,154.0,391.29,39.36,2489629.0,15.72,429.0,341.0,25.81
989,01/12/2020,Estado de São Paulo,4005.43,7547.14,53.07,44639899.0,16.91,9127.0,8320.0,9.7
990,02/12/2020,DRS 01 Grande São Paulo,2578.71,4251.57,60.65,21138247.0,20.11,5425.0,4939.0,9.84
991,02/12/2020,DRS 02 Araçatuba,38.14,115.57,33.0,764041.0,15.13,103.0,96.0,7.29
992,02/12/2020,DRS 03 Araraquara,38.86,120.0,32.38,991435.0,12.1,173.0,164.0,5.49
993,02/12/2020,DRS 04 Baixada Santista,213.71,400.71,53.33,1831884.0,21.87,403.0,404.0,-0.25
994,02/12/2020,DRS 05 Barretos,20.0,89.71,22.29,425090.0,21.1,48.0,36.0,33.33
995,02/12/2020,DRS 06 Bauru,106.0,211.43,50.13,1741281.0,12.14,295.0,286.0,3.15
996,02/12/2020,DRS 07 Campinas,260.86,533.57,48.89,4562125.0,11.7,687.0,601.0,14.31
997,02/12/2020,DRS 08 Franca,31.71,95.43,33.23,696336.0,13.7,57.0,60.0,-5.0
998,02/12/2020,DRS 09 Marília,71.43,154.43,46.25,1109670.0,13.92,179.0,191.0,-6.28
999,02/12/2020,DRS 10 Piracicaba,66.86,173.71,38.49,1539600.0,11.28,143.0,129.0,10.85
1000,02/12/2020,DRS 11 Presidente Prudente,37.43,67.43,55.51,752260.0,8.96,175.0,110.0,59.09
1001,02/12/2020,DRS 12 Registro,21.14,39.0,54.21,278754.0,13.99,52.0,52.0,0.0
1002,02/12/2020,DRS 13 Ribeirão Preto,69.86,187.71,37.22,1477530.0,12.7,169.0,179.0,-5.59
1003,02/12/2020,DRS 14 São João da Boa Vista,32.0,113.0,28.32,809836.0,13.95,81.0,81.0,0.0
1004,02/12/2020,DRS 15 São José do Rio Preto,160.29,365.0,43.92,1570421.0,23.24,395.0,366.0,7.92
1005,02/12/2020,DRS 16 Sorocaba,145.86,233.43,62.49,2461760.0,9.48,379.0,380.0,-0.26
1006,02/12/2020,DRS 17 Taubaté,153.0,391.29,39.1,2489629.0,15.72,443.0,368.0,20.38
1007,02/12/2020,Estado de São Paulo,4045.86,7543.0,53.64,44639899.0,16.9,9207.0,8442.0,9.06
1008,03/12/2020,DRS 01 Grande São Paulo,2605.71,4256.86,61.21,21138247.0,20.14,5500.0,4879.0,12.73
1009,03/12/2020,DRS 02 Araçatuba,39.71,115.71,34.32,764041.0,15.14,110.0,86.0,27.91
1010,03/12/2020,DRS 03 Araraquara,39.86,119.71,33.3,991435.0,12.07,177.0,161.0,9.94
1011,03/12/2020,DRS 04 Baixada Santista,217.0,403.57,53.77,1831884.0,22.03,403.0,418.0,-3.59
1012,03/12/2020,DRS 05 Barretos,19.43,89.71,21.66,425090.0,21.1,53.0,38.0,39.47
1013,03/12/2020,DRS 06 Bauru,105.14,211.71,49.66,1741281.0,12.16,291.0,285.0,2.11
1014,03/12/2020,DRS 07 Campinas,267.43,525.71,50.87,4562125.0,11.52,687.0,624.0,10.1
1015,03/12/2020,DRS 08 Franca,32.0,92.86,34.46,696336.0,13.34,54.0,55.0,-1.82
1016,03/12/2020,DRS 09 Marília,71.86,153.71,46.75,1109670.0,13.85,177.0,183.0,-3.28
1017,03/12/2020,DRS 10 Piracicaba,67.86,173.71,39.07,1539600.0,11.28,137.0,130.0,5.38
1018,03/12/2020,DRS 11 Presidente Prudente,38.0,66.43,57.2,752260.0,8.83,179.0,118.0,51.69
1019,03/12/2020,DRS 12 Registro,21.29,39.0,54.59,278754.0,13.99,48.0,53.0,-9.43
1020,03/12/2020,DRS 13 Ribeirão Preto,68.71,188.0,36.55,1477530.0,12.72,166.0,181.0,-8.29
1021,03/12/2020,DRS 14 São João da Boa Vista,31.86,111.43,28.59,809836.0,13.76,88.0,79.0,11.39
1022,03/12/2020,DRS 15 São José do Rio Preto,165.29,366.0,45.16,1570421.0,23.31,408.0,362.0,12.71
1023,03/12/2020,DRS 16 Sorocaba,145.57,234.0,62.21,2461760.0,9.51,381.0,380.0,0.26
1024,03/12/2020,DRS 17 Taubaté,153.14,391.29,39.14,2489629.0,15.72,443.0,379.0,16.89
1025,03/12/2020,Estado de São Paulo,4089.86,7539.43,54.25,44639899.0,16.89,9302.0,8411.0,10.59
1026,04/12/2020,DRS 01 Grande São Paulo,2626.86,4269.86,61.52,21138247.0,20.2,5509.0,4978.0,10.67
1027,04/12/2020,DRS 02 Araçatuba,41.14,115.86,35.51,764041.0,15.16,98.0,96.0,2.08
1028,04/12/2020,DRS 03 Araraquara,41.29,120.0,34.41,991435.0,12.1,175.0,167.0,4.79
1029,04/12/2020,DRS 04 Baixada Santista,219.14,405.43,54.05,1831884.0,22.13,405.0,389.0,4.11
1030,04/12/2020,DRS 05 Barretos,18.71,89.71,20.86,425090.0,21.1,51.0,44.0,15.91
1031,04/12/2020,DRS 06 Bauru,105.29,211.14,49.87,1741281.0,12.13,281.0,297.0,-5.39
1032,04/12/2020,DRS 07 Campinas,274.29,522.14,52.53,4562125.0,11.45,722.0,623.0,15.89
1033,04/12/2020,DRS 08 Franca,31.57,90.29,34.97,696336.0,12.97,42.0,69.0,-39.13
1034,04/12/2020,DRS 09 Marília,72.43,153.71,47.12,1109670.0,13.85,176.0,179.0,-1.68
1035,04/12/2020,DRS 10 Piracicaba,69.0,172.43,40.02,1539600.0,11.2,142.0,127.0,11.81
1036,04/12/2020,DRS 11 Presidente Prudente,38.86,65.29,59.52,752260.0,8.68,179.0,130.0,37.69
1037,04/12/2020,DRS 12 Registro,21.57,39.0,55.31,278754.0,13.99,45.0,53.0,-15.09
1038,04/12/2020,DRS 13 Ribeirão Preto,68.57,188.43,36.39,1477530.0,12.75,178.0,162.0,9.88
1039,04/12/2020,DRS 14 São João da Boa Vista,31.43,109.29,28.76,809836.0,13.5,93.0,82.0,13.41
1040,04/12/2020,DRS 15 São José do Rio Preto,170.57,366.71,46.51,1570421.0,23.35,413.0,367.0,12.53
1041,04/12/2020,DRS 16 Sorocaba,144.0,234.29,61.46,2461760.0,9.52,351.0,396.0,-11.36
1042,04/12/2020,DRS 17 Taubaté,155.14,391.57,39.62,2489629.0,15.73,444.0,386.0,15.03
1043,04/12/2020,Estado de São Paulo,4129.86,7545.14,54.74,44639899.0,16.9,9304.0,8545.0,8.88
1044,05/12/2020,DRS 01 Grande São Paulo,2665.86,4286.57,62.19,21138247.0,20.28,5557.0,5085.0,9.28
1045,05/12/2020,DRS 02 Araçatuba,42.0,116.0,36.21,764041.0,15.18,98.0,94.0,4.26
1046,05/12/2020,DRS 03 Araraquara,42.29,120.43,35.12,991435.0,12.15,181.0,163.0,11.04
1047,05/12/2020,DRS 04 Baixada Santista,220.86,407.71,54.17,1831884.0,22.26,399.0,400.0,-0.25
1048,05/12/2020,DRS 05 Barretos,18.0,89.71,20.06,425090.0,21.1,50.0,46.0,8.7
1049,05/12/2020,DRS 06 Bauru,105.57,210.57,50.14,1741281.0,12.09,284.0,304.0,-6.58
1050,05/12/2020,DRS 07 Campinas,283.29,519.57,54.52,4562125.0,11.39,748.0,611.0,22.42
1051,05/12/2020,DRS 08 Franca,29.86,87.86,33.99,696336.0,12.62,39.0,67.0,-41.79
1052,05/12/2020,DRS 09 Marília,72.57,153.0,47.43,1109670.0,13.79,176.0,188.0,-6.38
1053,05/12/2020,DRS 10 Piracicaba,70.29,171.29,41.04,1539600.0,11.13,141.0,143.0,-1.4
1054,05/12/2020,DRS 11 Presidente Prudente,39.57,64.0,61.83,752260.0,8.51,182.0,139.0,30.94
1055,05/12/2020,DRS 12 Registro,22.29,39.0,57.15,278754.0,13.99,52.0,51.0,1.96
1056,05/12/2020,DRS 13 Ribeirão Preto,68.0,186.43,36.47,1477530.0,12.62,175.0,155.0,12.9
1057,05/12/2020,DRS 14 São João da Boa Vista,30.14,108.57,27.76,809836.0,13.41,95.0,90.0,5.56
1058,05/12/2020,DRS 15 São José do Rio Preto,175.14,367.57,47.65,1570421.0,23.41,419.0,362.0,15.75
1059,05/12/2020,DRS 16 Sorocaba,141.43,232.43,60.85,2461760.0,9.44,359.0,393.0,-8.65
1060,05/12/2020,DRS 17 Taubaté,157.57,390.0,40.4,2489629.0,15.66,448.0,393.0,13.99
1061,05/12/2020,Estado de São Paulo,4184.71,7550.71,55.42,44639899.0,16.91,9403.0,8684.0,8.28
1062,06/12/2020,DRS 01 Grande São Paulo,2706.29,4297.57,62.97,21138247.0,20.33,5648.0,5152.0,9.63
1063,06/12/2020,DRS 02 Araçatuba,42.29,115.57,36.59,764041.0,15.13,99.0,104.0,-4.81
1064,06/12/2020,DRS 03 Araraquara,42.71,120.43,35.46,991435.0,12.15,175.0,168.0,4.17
1065,06/12/2020,DRS 04 Baixada Santista,222.57,408.43,54.49,1831884.0,22.3,390.0,405.0,-3.7
1066,06/12/2020,DRS 05 Barretos,18.29,89.71,20.39,425090.0,21.1,48.0,50.0,-4.0
1067,06/12/2020,DRS 06 Bauru,106.86,211.0,50.64,1741281.0,12.12,282.0,314.0,-10.19
1068,06/12/2020,DRS 07 Campinas,292.86,519.29,56.4,4562125.0,11.38,771.0,628.0,22.77
1069,06/12/2020,DRS 08 Franca,29.43,85.57,34.39,696336.0,12.29,40.0,65.0,-38.46
1070,06/12/2020,DRS 09 Marília,73.14,152.29,48.03,1109670.0,13.72,190.0,177.0,7.34
1071,06/12/2020,DRS 10 Piracicaba,69.71,172.29,40.46,1539600.0,11.19,148.0,145.0,2.07
1072,06/12/2020,DRS 11 Presidente Prudente,39.14,63.71,61.43,752260.0,8.47,186.0,143.0,30.07
1073,06/12/2020,DRS 12 Registro,23.0,39.0,58.97,278754.0,13.99,57.0,45.0,26.67
1074,06/12/2020,DRS 13 Ribeirão Preto,68.0,184.0,36.96,1477530.0,12.45,177.0,163.0,8.59
1075,06/12/2020,DRS 14 São João da Boa Vista,29.86,108.71,27.47,809836.0,13.42,100.0,79.0,26.58
1076,06/12/2020,DRS 15 São José do Rio Preto,179.29,367.29,48.81,1570421.0,23.39,435.0,352.0,23.58
1077,06/12/2020,DRS 16 Sorocaba,140.29,229.86,61.03,2461760.0,9.34,373.0,402.0,-7.21
1078,06/12/2020,DRS 17 Taubaté,161.57,389.14,41.52,2489629.0,15.63,462.0,398.0,16.08
1079,06/12/2020,Estado de São Paulo,4245.29,7553.86,56.2,44639899.0,16.92,9581.0,8790.0,9.0
1080,07/12/2020,DRS 01 Grande São Paulo,2724.57,4305.0,63.29,21138247.0,20.37,5585.0,5311.0,5.16
1081,07/12/2020,DRS 02 Araçatuba,43.29,115.43,37.5,764041.0,15.11,95.0,106.0,-10.38
1082,07/12/2020,DRS 03 Araraquara,42.86,120.43,35.59,991435.0,12.15,176.0,177.0,-0.56
1083,07/12/2020,DRS 04 Baixada Santista,225.43,409.86,55.0,1831884.0,22.37,379.0,410.0,-7.56
1084,07/12/2020,DRS 05 Barretos,19.43,90.14,21.56,425090.0,21.2,50.0,51.0,-1.96
1085,07/12/2020,DRS 06 Bauru,109.14,211.0,51.73,1741281.0,12.12,290.0,308.0,-5.84
1086,07/12/2020,DRS 07 Campinas,303.86,521.14,58.31,4562125.0,11.42,762.0,651.0,17.05
1087,07/12/2020,DRS 08 Franca,28.57,83.29,34.3,696336.0,11.96,43.0,60.0,-28.33
1088,07/12/2020,DRS 09 Marília,72.86,151.43,48.11,1109670.0,13.65,185.0,185.0,0.0
1089,07/12/2020,DRS 10 Piracicaba,69.29,172.57,40.15,1539600.0,11.21,153.0,142.0,7.75
1090,07/12/2020,DRS 11 Presidente Prudente,39.86,63.57,62.7,752260.0,8.45,177.0,154.0,14.94
1091,07/12/2020,DRS 12 Registro,24.0,39.0,61.54,278754.0,13.99,66.0,46.0,43.48
1092,07/12/2020,DRS 13 Ribeirão Preto,66.71,180.0,37.06,1477530.0,12.18,175.0,176.0,-0.57
1093,07/12/2020,DRS 14 São João da Boa Vista,29.29,108.0,27.12,809836.0,13.34,100.0,74.0,35.14
1094,07/12/2020,DRS 15 São José do Rio Preto,181.0,366.86,49.34,1570421.0,23.36,446.0,378.0,17.99
1095,07/12/2020,DRS 16 Sorocaba,141.14,228.57,61.75,2461760.0,9.28,392.0,393.0,-0.25
1096,07/12/2020,DRS 17 Taubaté,167.29,388.43,43.07,2489629.0,15.6,460.0,412.0,11.65
1097,07/12/2020,Estado de São Paulo,4288.57,7554.71,56.77,44639899.0,16.92,9534.0,9034.0,5.53
1098,08/12/2020,DRS 01 Grande São Paulo,2750.71,4302.43,63.93,21138247.0,20.35,5541.0,5376.0,3.07
1099,08/12/2020,DRS 02 Araçatuba,44.86,115.29,38.91,764041.0,15.09,98.0,104.0,-5.77
1100,08/12/2020,DRS 03 Araraquara,42.71,120.71,35.38,991435.0,12.18,184.0,174.0,5.75
1101,08/12/2020,DRS 04 Baixada Santista,225.86,410.43,55.03,1831884.0,22.4,379.0,409.0,-7.33
1102,08/12/2020,DRS 05 Barretos,20.86,90.14,23.14,425090.0,21.2,55.0,46.0,19.57
1103,08/12/2020,DRS 06 Bauru,111.43,210.57,52.92,1741281.0,12.09,286.0,309.0,-7.44
1104,08/12/2020,DRS 07 Campinas,314.14,524.86,59.85,4562125.0,11.5,765.0,663.0,15.38
1105,08/12/2020,DRS 08 Franca,27.57,80.86,34.1,696336.0,11.61,48.0,54.0,-11.11
1106,08/12/2020,DRS 09 Marília,72.86,150.71,48.34,1109670.0,13.58,177.0,180.0,-1.67
1107,08/12/2020,DRS 10 Piracicaba,68.86,173.86,39.61,1539600.0,11.29,161.0,148.0,8.78
1108,08/12/2020,DRS 11 Presidente Prudente,41.0,63.57,64.5,752260.0,8.45,194.0,165.0,17.58
1109,08/12/2020,DRS 12 Registro,25.14,39.0,64.46,278754.0,13.99,65.0,45.0,44.44
1110,08/12/2020,DRS 13 Ribeirão Preto,67.43,175.86,38.34,1477530.0,11.9,177.0,173.0,2.31
1111,08/12/2020,DRS 14 São João da Boa Vista,28.0,107.29,26.1,809836.0,13.25,95.0,79.0,20.25
1112,08/12/2020,DRS 15 São José do Rio Preto,179.71,366.71,49.01,1570421.0,23.35,440.0,384.0,14.58
1113,08/12/2020,DRS 16 Sorocaba,140.43,226.57,61.98,2461760.0,9.2,416.0,389.0,6.94
1114,08/12/2020,DRS 17 Taubaté,173.71,387.86,44.79,2489629.0,15.58,467.0,429.0,8.86
1115,08/12/2020,Estado de São Paulo,4335.29,7546.71,57.45,44639899.0,16.91,9548.0,9127.0,4.61
1116,09/12/2020,DRS 01 Grande São Paulo,2767.29,4309.43,64.21,21138247.0,20.39,5546.0,5425.0,2.23
1117,09/12/2020,DRS 02 Araçatuba,46.29,115.29,40.15,764041.0,15.09,103.0,103.0,0.0
1118,09/12/2020,DRS 03 Araraquara,42.57,121.0,35.18,991435.0,12.2,182.0,173.0,5.2
1119,09/12/2020,DRS 04 Baixada Santista,226.29,410.57,55.12,1831884.0,22.41,380.0,403.0,-5.71
1120,09/12/2020,DRS 05 Barretos,22.14,90.0,24.6,425090.0,21.17,55.0,48.0,14.58
1121,09/12/2020,DRS 06 Bauru,112.71,210.71,53.49,1741281.0,12.1,295.0,295.0,0.0
1122,09/12/2020,DRS 07 Campinas,325.29,536.29,60.66,4562125.0,11.76,744.0,687.0,8.3
1123,09/12/2020,DRS 08 Franca,27.57,79.43,34.71,696336.0,11.41,54.0,57.0,-5.26
1124,09/12/2020,DRS 09 Marília,73.14,150.71,48.53,1109670.0,13.58,194.0,179.0,8.38
1125,09/12/2020,DRS 10 Piracicaba,69.29,173.71,39.89,1539600.0,11.28,173.0,143.0,20.98
1126,09/12/2020,DRS 11 Presidente Prudente,42.43,63.57,66.75,752260.0,8.45,184.0,175.0,5.14
